left_ear,right_ear,avg_ear,mar,yaw_deg,pitch_deg,roll_deg,ear_asymmetry,nose_centrality,label_id,label_name
0.158,0.2353,0.2216,0.5682,0.0407,0.3,4.4101,0.037,0.0556,2,Drowsy
0.0718,0.1045,0.0066,0.5162,5.6401,13.1815,4.4437,0.06,0.5663,3,Absent
0.0885,0.0495,0.082,0.6319,17.542,19.6429,3.8188,0.0585,0.2683,3,Absent
0.1416,0.1946,0.1413,0.5036,-5.5533,5.4479,-3.1586,0.0965,0.0138,2,Drowsy
0.2535,0.1103,0.2048,0.259,-2.3227,20.4882,8.1568,0.0291,0.0592,2,Drowsy
0.2461,0.3127,0.3123,0.3311,19.2104,5.3405,9.9379,0.0308,0.2426,1,Distracted
0.0907,0.0267,0.0362,0.6972,18.2871,34.0581,9.9011,0.0326,0.6347,3,Absent
0.1203,0.0085,0.1414,0.321,58.7184,15.6904,12.7252,0.0482,0.627,3,Absent
0.3122,0.2761,0.3073,0.2443,29.9292,-3.1249,6.4485,0.0365,0.4679,1,Distracted
0.3119,0.3169,0.3123,0.3131,21.3286,27.0097,15.8265,0.0253,0.3129,1,Distracted
0.2415,0.2974,0.256,0.1907,23.8552,2.491,8.1296,0.053,0.2027,1,Distracted
0.3224,0.3098,0.3569,0.2074,7.1448,-0.7044,-2.3464,0.0199,0.0541,0,Attentive
0.1344,0.0,0.0947,0.6772,-15.8221,6.7187,-6.9618,0.0282,0.6598,3,Absent
0.2678,0.2534,0.3204,0.2688,-4.2164,-3.0876,7.6272,0.0081,0.0993,0,Attentive
0.0109,0.1321,0.089,0.5958,60.8883,-4.7237,26.7073,0.0467,0.707,3,Absent
0.2855,0.2975,0.3061,0.2976,7.2152,1.6639,1.009,0.0251,0.0882,0,Attentive
0.2814,0.2548,0.2749,0.1909,10.9678,-1.8878,2.6209,0.0162,0.0119,0,Attentive
0.1645,0.167,0.1733,0.4351,-2.2518,9.1457,9.378,0.0463,0.0356,2,Drowsy
0.2374,0.2384,0.185,0.3341,-4.4202,-8.6948,-1.4183,0.0414,0.0576,2,Drowsy
0.2941,0.3091,0.3044,0.1578,-4.1225,2.5515,4.6815,0.0,0.0451,0,Attentive
0.1496,0.1901,0.1402,0.261,5.7568,8.1699,1.1441,0.0143,0.0916,2,Drowsy
0.1319,0.1265,0.1957,0.4094,2.6733,5.1225,11.603,0.0652,0.0305,2,Drowsy
0.3387,0.3202,0.2965,0.1888,1.3278,-2.9536,-0.9026,0.0259,0.1001,0,Attentive
0.0874,0.1254,0.1456,0.4367,20.4619,27.3447,18.548,0.0803,0.6811,3,Absent
0.2645,0.3495,0.295,0.3003,33.4592,9.3171,3.4195,0.024,0.4031,1,Distracted
0.15,0.1905,0.1279,0.3684,-2.7931,6.2288,-0.0207,0.072,0.1519,2,Drowsy
0.2975,0.3335,0.3086,0.2728,7.5581,6.134,5.2136,0.0333,0.0559,0,Attentive
0.154,0.23,0.1624,0.3955,1.824,3.0235,8.1108,0.0453,0.0604,2,Drowsy
0.2947,0.3025,0.2908,0.171,-3.5431,5.7385,4.9089,0.0198,0.0847,0,Attentive
0.0603,0.0099,0.0644,0.7832,22.3393,-3.2956,1.5033,0.0876,0.6476,3,Absent
0.2994,0.2769,0.2557,0.2157,-1.9377,3.7494,0.2743,0.0269,0.0316,0,Attentive
0.1725,0.1228,0.2275,0.433,8.2989,13.3818,0.8585,0.036,0.1334,2,Drowsy
0.2849,0.2955,0.2808,0.1936,5.4792,-5.9151,-0.0731,0.01,0.0665,0,Attentive
0.068,0.0584,0.0822,0.6406,24.1538,34.1465,22.1163,0.0786,0.3805,3,Absent
0.1181,0.0124,0.0311,0.4462,21.1456,14.8882,11.6561,0.039,0.3553,3,Absent
0.1794,0.1566,0.167,0.4176,2.1865,15.3774,3.351,0.0605,0.1415,2,Drowsy
0.0833,0.0412,0.0372,0.7694,9.237,18.4719,3.9477,0.0276,0.5246,3,Absent
0.2612,0.1282,0.1821,0.2686,0.5859,10.4912,6.5629,0.0518,0.0959,2,Drowsy
0.2888,0.2557,0.3064,0.3446,-4.0698,-2.4112,-2.3536,0.0272,0.0635,0,Attentive
0.2535,0.2567,0.2638,0.3224,46.511,9.0197,4.5136,0.0393,0.4068,1,Distracted
0.0796,0.0491,0.1167,0.6469,-3.0024,-2.4957,14.7482,0.0,0.4464,3,Absent
0.1713,0.1674,0.1881,0.3747,15.8089,-3.8098,6.2244,0.0528,0.0496,2,Drowsy
0.269,0.2337,0.2165,0.2492,45.7719,22.562,12.1263,0.0137,0.2346,1,Distracted
0.0828,0.1332,0.0634,0.4123,13.4503,-4.3965,19.9881,0.0,0.3523,3,Absent
0.303,0.2682,0.2638,0.2988,41.8852,23.9784,12.147,0.0192,0.3398,1,Distracted
0.2929,0.2181,0.2871,0.2916,55.1175,-5.6497,1.3947,0.0465,0.3835,1,Distracted
0.3271,0.2963,0.2319,0.2516,70.3166,17.2449,19.2157,0.0579,0.3742,1,Distracted
0.1682,0.1296,0.2026,0.4983,9.5658,1.8554,-5.9179,0.0493,0.0534,2,Drowsy
0.1593,0.2007,0.1926,0.5021,0.4583,9.9085,4.3067,0.0338,0.0898,2,Drowsy
0.1646,0.1448,0.1448,0.3436,9.2725,2.058,-1.1651,0.0543,0.0931,2,Drowsy
0.2943,0.2828,0.293,0.279,14.2962,-1.397,2.4947,0.0234,0.0202,0,Attentive
0.2641,0.2831,0.3215,0.2954,27.0568,13.99,15.2453,0.0483,0.4048,1,Distracted
0.1763,0.0508,0.1379,0.6343,-1.2607,12.9018,-0.3719,0.0243,0.3729,3,Absent
0.0,0.0127,0.0804,0.7641,43.5266,16.7434,27.7299,0.0522,0.2437,3,Absent
0.239,0.2846,0.33,0.3473,37.7491,6.7683,6.6129,0.0196,0.5218,1,Distracted
0.1977,0.1298,0.1567,0.5258,-10.039,15.2253,-6.0599,0.0054,0.06,2,Drowsy
0.3314,0.261,0.2808,0.1573,19.1829,16.0981,7.2663,0.0651,0.4843,1,Distracted
0.2806,0.2676,0.3422,0.2941,2.9362,13.3596,2.3868,0.0114,0.0957,0,Attentive
0.1511,0.1569,0.1534,0.3633,9.548,-1.444,2.6724,0.0219,0.0218,2,Drowsy
0.2969,0.1994,0.2841,0.213,37.0542,-1.4294,-2.1097,0.0621,0.4569,1,Distracted
0.1693,0.1828,0.1873,0.386,-5.7497,-8.4011,10.3359,0.0499,0.0945,2,Drowsy
0.218,0.3402,0.3352,0.2811,50.8751,4.4832,-6.1975,0.0148,0.5229,1,Distracted
0.2893,0.3647,0.2507,0.2641,47.9275,9.8214,2.9924,0.0413,0.3773,1,Distracted
0.2066,0.211,0.1671,0.402,-8.7534,12.1858,9.4119,0.0723,0.0922,2,Drowsy
0.2497,0.339,0.2294,0.2599,26.6466,-1.5954,3.3199,0.0127,0.3513,1,Distracted
0.1565,0.1464,0.241,0.4488,3.7075,12.4161,6.8465,0.0,0.0541,2,Drowsy
0.3765,0.3159,0.3037,0.3091,21.7492,9.0952,6.7441,0.0213,0.0458,0,Attentive
0.1189,0.0,0.0781,0.5473,47.0245,29.2133,17.8108,0.037,0.6294,3,Absent
0.0074,0.0359,0.0397,0.5846,1.2428,-1.0893,33.502,0.0297,0.1038,3,Absent
0.3174,0.2948,0.2409,0.2775,46.6459,-2.5826,8.8193,0.0765,0.4562,1,Distracted
0.1231,0.2034,0.1907,0.424,-3.0723,13.5519,-0.862,0.0827,0.0846,2,Drowsy
0.117,0.0971,0.0459,0.6746,34.2698,11.2065,16.4278,0.0456,0.8825,3,Absent
0.3204,0.2959,0.287,0.233,6.4265,3.5401,-0.9691,0.0183,0.0524,0,Attentive
0.1828,0.1699,0.1967,0.4544,2.9375,5.1487,4.388,0.0444,0.0404,2,Drowsy
0.2845,0.3029,0.2884,0.2283,0.5266,4.5549,-0.3937,0.0326,0.0232,0,Attentive
0.2252,0.285,0.3299,0.2096,1.2122,-4.3139,10.9196,0.0368,0.0235,0,Attentive
0.1252,0.0565,0.1286,0.5604,30.8078,0.4282,27.3736,0.0763,0.6437,3,Absent
0.3105,0.2731,0.2878,0.3037,6.9712,17.5255,7.9006,0.0314,0.0084,0,Attentive
0.3068,0.3227,0.3129,0.2762,19.9517,0.0106,6.6358,0.0368,0.2401,1,Distracted
0.3115,0.3166,0.2455,0.377,23.4213,12.1282,4.9379,0.0265,0.4839,1,Distracted
0.2673,0.335,0.3082,0.1034,22.951,19.4439,5.9099,0.0095,0.2866,1,Distracted
0.0257,0.1403,0.0632,0.561,49.1233,32.2248,10.5419,0.0628,0.5028,3,Absent
0.0297,0.11,0.0504,0.6806,24.7574,55.5259,18.759,0.0257,0.258,3,Absent
0.1568,0.1813,0.1463,0.3365,-16.9238,21.9779,6.7787,0.0377,0.0533,2,Drowsy
0.1427,0.1698,0.0294,0.5296,17.4118,-12.5664,15.2285,0.0856,0.2623,3,Absent
0.1813,0.0888,0.1197,0.6111,3.6475,30.7654,13.9302,0.075,0.6206,3,Absent
0.2768,0.2929,0.2879,0.2541,21.5173,-10.0709,5.4313,0.0039,0.0358,0,Attentive
0.0899,0.1137,0.0957,0.744,28.3632,1.0332,18.2376,0.0331,0.3281,3,Absent
0.1057,0.2063,0.1713,0.3126,3.3746,13.8204,3.2551,0.0243,0.0711,2,Drowsy
0.169,0.2177,0.1898,0.3617,4.466,18.4667,3.2542,0.0193,0.0165,2,Drowsy
0.2521,0.2152,0.241,0.2844,27.1361,11.9497,1.6825,0.0088,0.2323,1,Distracted
0.2739,0.3022,0.3185,0.1928,3.6998,4.6313,-1.5903,0.0141,0.0569,0,Attentive
0.2373,0.2949,0.2934,0.23,2.0829,4.8499,1.2494,0.0074,0.0646,0,Attentive
0.2357,0.268,0.2533,0.303,23.1069,23.2979,-5.0535,0.0139,0.5177,1,Distracted
0.175,0.1931,0.1473,0.4312,7.9436,5.3966,10.5449,0.0098,0.1249,2,Drowsy
0.2732,0.2884,0.2956,0.105,16.3708,-3.3096,4.5287,0.0191,0.0877,0,Attentive
0.2241,0.2914,0.3275,0.3479,-6.8364,6.4769,-0.3266,0.0189,0.1293,0,Attentive
0.2695,0.2995,0.3077,0.4206,36.7372,-0.4419,10.0876,0.0673,0.3177,1,Distracted
0.1808,0.2096,0.1729,0.3563,1.6081,19.3187,12.4253,0.0,0.1236,2,Drowsy
0.2806,0.276,0.2879,0.2023,3.9814,14.3727,3.6154,0.0175,0.0412,0,Attentive
0.2878,0.2701,0.3163,0.2929,1.123,3.2677,-5.243,0.017,0.0485,0,Attentive
0.0588,0.1006,0.0753,0.8666,30.5554,6.1488,9.2688,0.0514,0.8099,3,Absent
0.3249,0.3353,0.2562,0.2909,38.533,13.7365,3.4245,0.0556,0.161,1,Distracted
0.3009,0.2583,0.2733,0.1996,24.7806,19.6613,5.1972,0.0223,0.3384,1,Distracted
0.0514,0.0935,0.0747,0.5762,29.0519,16.884,-2.6761,0.0,0.7078,3,Absent
0.1627,0.1135,0.2324,0.4206,-4.4408,4.6835,0.0189,0.0261,0.0711,2,Drowsy
0.1037,0.0529,0.2245,0.7938,36.8002,14.7055,7.498,0.0416,0.7663,3,Absent
0.264,0.2863,0.2799,0.216,19.8912,-0.0532,0.661,0.0373,0.2704,1,Distracted
0.0659,0.0954,0.1347,0.4718,6.9569,22.7133,18.7503,0.0831,0.7234,3,Absent
0.2849,0.2835,0.2544,0.2947,20.09,0.5509,8.8748,0.0097,0.4038,1,Distracted
0.3556,0.2895,0.2506,0.2932,30.7749,13.2476,8.4834,0.0542,0.3476,1,Distracted
0.2944,0.252,0.3569,0.1883,-5.2557,-0.0818,8.4404,0.0201,0.0129,0,Attentive
0.3132,0.2949,0.2877,0.3419,58.0822,0.4696,11.4688,0.0283,0.337,1,Distracted
0.2471,0.1431,0.2128,0.2977,7.3992,7.4295,10.2148,0.0634,0.1028,2,Drowsy
0.1426,0.0927,0.1334,0.6281,32.6729,-6.4379,8.9974,0.0118,0.475,3,Absent
0.2867,0.2735,0.2957,0.3356,-7.9752,-8.2949,9.3559,0.0179,0.0299,0,Attentive
0.276,0.2549,0.304,0.3352,34.0594,12.3054,-7.9663,0.0216,0.4505,1,Distracted
0.0797,0.0531,0.0389,0.5184,34.5271,27.6982,14.2011,0.0652,0.5785,3,Absent
0.1141,0.1778,0.1665,0.3226,6.3281,1.4109,0.4255,0.0359,0.057,2,Drowsy
0.2359,0.2626,0.2987,0.259,14.9363,5.2731,-1.421,0.0353,0.3819,1,Distracted
0.2589,0.2391,0.27,0.3775,18.6599,26.9231,3.4417,0.0307,0.2413,1,Distracted
0.2479,0.2595,0.2028,0.5358,6.0075,10.9284,-3.9873,0.0385,0.0448,2,Drowsy
0.2531,0.3265,0.2981,0.241,28.5449,5.0913,-1.759,0.0157,0.0845,0,Attentive
0.2167,0.1963,0.0772,0.3187,-13.499,9.4029,5.2024,0.0457,0.0416,2,Drowsy
0.3162,0.3067,0.27,0.3042,4.6824,4.3888,1.9541,0.0148,0.0565,0,Attentive
0.1767,0.2026,0.2138,0.4823,12.8447,5.6267,-0.9857,0.0387,0.0882,2,Drowsy
0.2492,0.1128,0.1897,0.6587,5.0298,-1.8827,0.908,0.0441,0.1332,2,Drowsy
0.1389,0.1597,0.174,0.4907,9.1154,15.1427,8.0793,0.0451,0.0966,2,Drowsy
0.2948,0.3265,0.3163,0.1712,14.8123,12.6606,-1.1278,0.024,0.0648,0,Attentive
0.2877,0.3235,0.2632,0.1869,-3.207,3.5527,-1.2054,0.0266,0.0808,0,Attentive
0.3299,0.3338,0.2718,0.2088,12.5287,1.972,-9.0989,0.006,0.0425,0,Attentive
0.293,0.2575,0.2895,0.2329,-3.4182,1.871,4.0203,0.0389,0.0552,0,Attentive
0.1832,0.1132,0.0716,0.7338,10.6122,7.9898,35.4496,0.0157,0.4792,3,Absent
0.2214,0.2615,0.2243,0.3705,5.1331,5.1184,14.1454,0.0621,0.0724,2,Drowsy
0.0815,0.0984,0.0943,0.6131,-0.9765,5.058,28.5346,0.0282,0.4679,3,Absent
0.0742,0.0927,0.087,0.6344,28.076,7.325,22.1585,0.0,0.2904,3,Absent
0.0,0.1158,0.0751,0.6173,15.164,20.2112,22.8412,0.0484,0.2777,3,Absent
0.3313,0.2759,0.2499,0.3208,31.344,16.205,-11.3764,0.0301,0.304,1,Distracted
0.3041,0.3051,0.2219,0.373,41.1633,17.497,0.448,0.0424,0.4626,1,Distracted
0.2676,0.2947,0.31,0.268,7.0343,5.0368,-0.535,0.0149,0.014,0,Attentive
0.133,0.1783,0.1659,0.5188,9.3208,16.8064,-2.2965,0.048,0.0509,2,Drowsy
0.0964,0.045,0.1439,0.4459,28.5651,0.8411,8.888,0.0562,0.6011,3,Absent
0.0392,0.0,0.0824,0.6187,34.0947,17.8494,0.6754,0.1001,0.6371,3,Absent
0.2201,0.18,0.1192,0.4142,2.4006,13.9432,-6.3514,0.0408,0.1005,2,Drowsy
0.3088,0.3528,0.2771,0.3189,27.9872,34.5237,16.9018,0.0302,0.3887,1,Distracted
0.1148,0.1627,0.0545,0.636,27.8172,45.8663,17.3973,0.0559,0.5859,3,Absent
0.2768,0.3322,0.255,0.2643,6.9672,27.3476,-1.4228,0.0365,0.3399,1,Distracted
0.0474,0.0785,0.0978,0.8831,-3.7199,32.9747,25.4247,0.0309,0.6699,3,Absent
0.1694,0.1329,0.149,0.5877,5.6085,0.2768,1.0524,0.0247,0.0783,2,Drowsy
0.1344,0.1276,0.1482,0.4848,8.1591,12.8256,-3.4434,0.04,0.039,2,Drowsy
0.3119,0.2776,0.293,0.1799,2.1349,10.7847,5.4265,0.034,0.0409,0,Attentive
0.2846,0.2931,0.2751,0.1219,1.4718,19.8883,5.923,0.0198,0.0421,0,Attentive
0.2291,0.3085,0.2118,0.2746,48.3446,4.4848,-4.0415,0.0329,0.2895,1,Distracted
0.3072,0.315,0.3118,0.2538,8.9415,6.3757,-4.1883,0.0287,0.0766,0,Attentive
0.337,0.3268,0.2838,0.2033,20.2893,10.1512,7.0179,0.0225,0.302,1,Distracted
0.1834,0.1724,0.121,0.3732,5.9582,6.007,3.221,0.0335,0.0455,2,Drowsy
0.2727,0.3505,0.3211,0.2512,13.8081,-7.5877,-4.6535,0.0,0.029,0,Attentive
0.1092,0.0133,0.0763,0.582,-8.8287,-1.2223,-0.1915,0.0482,0.4584,3,Absent
0.1575,0.0343,0.0435,0.6993,-1.37,12.611,28.2303,0.0721,0.946,3,Absent
0.0883,0.0607,0.0967,0.6439,23.5749,9.4721,17.3231,0.0832,0.4365,3,Absent
0.0363,0.0516,0.1128,0.7745,29.1573,29.4876,22.8734,0.0,0.552,3,Absent
0.2714,0.2907,0.2896,0.2077,59.679,5.2915,8.9367,0.0454,0.336,1,Distracted
0.2642,0.3043,0.3433,0.3616,8.1044,6.5059,-7.0053,0.0146,0.0264,0,Attentive
0.3219,0.2721,0.3011,0.2843,-13.5224,17.8514,0.5842,0.0,0.0547,0,Attentive
0.3092,0.2487,0.2663,0.2872,4.3669,1.7121,2.0922,0.0235,0.0338,0,Attentive
0.2809,0.283,0.3468,0.2075,22.5298,6.0599,2.4603,0.0248,0.1259,0,Attentive
0.1235,0.196,0.1699,0.4515,-12.6282,5.5212,9.5757,0.0682,0.1088,2,Drowsy
0.1549,0.2044,0.1857,0.1725,18.3396,13.4727,0.1616,0.0394,0.034,2,Drowsy
0.3209,0.3129,0.3044,0.347,33.8888,-8.6897,4.5662,0.0102,0.2768,1,Distracted
0.1926,0.1907,0.1562,0.2272,15.8215,5.7139,-1.5815,0.0455,0.0882,2,Drowsy
0.1603,0.1677,0.1802,0.4893,2.5556,-0.2372,-2.9904,0.0919,0.0348,2,Drowsy
0.3138,0.2759,0.2629,0.2825,66.64,21.535,11.9754,0.0387,0.3666,1,Distracted
0.1948,0.1555,0.188,0.5348,-3.6019,8.737,-5.0521,0.0707,0.0256,2,Drowsy
0.0712,0.1706,0.0642,0.639,37.8345,13.989,6.0418,0.0,0.3627,3,Absent
0.3348,0.2754,0.3241,0.2706,9.5765,16.2776,0.7731,0.0125,0.0233,0,Attentive
0.3774,0.2759,0.341,0.3339,-1.4287,6.9829,10.142,0.0162,0.0439,0,Attentive
0.204,0.1791,0.1613,0.5626,5.1245,10.7439,9.7712,0.0375,0.1624,2,Drowsy
0.2981,0.2697,0.2871,0.3265,8.3194,-3.4719,-5.988,0.0167,0.0436,0,Attentive
0.0025,0.0856,0.084,0.5809,14.4317,-15.7194,1.8327,0.0777,0.8962,3,Absent
0.2843,0.3923,0.334,0.1878,4.8629,-1.256,-3.0724,0.0066,0.063,0,Attentive
0.1695,0.1043,0.0745,0.6865,25.7033,19.4017,20.2913,0.0562,0.4868,3,Absent
0.0078,0.1253,0.0562,0.6309,33.731,17.6287,17.4498,0.0661,0.4639,3,Absent
0.1025,0.0874,0.0952,0.6143,57.5133,6.4805,26.6586,0.019,0.6509,3,Absent
0.1353,0.2419,0.1175,0.3491,2.0251,-4.4835,9.5607,0.0571,0.057,2,Drowsy
0.2403,0.258,0.2714,0.2122,29.1103,-1.3099,4.2451,0.0085,0.2651,1,Distracted
0.3287,0.3542,0.3127,0.1972,0.9444,5.1548,12.3411,0.006,0.0861,0,Attentive
0.2187,0.2349,0.314,0.3324,39.3561,-7.2108,2.8496,0.0055,0.4677,1,Distracted
0.175,0.2529,0.1469,0.6275,4.2543,-6.6846,3.104,0.0592,0.0654,2,Drowsy
0.3149,0.2839,0.3128,0.3468,9.524,2.6634,1.0842,0.0164,0.0854,0,Attentive
0.2018,0.2676,0.3108,0.3124,42.429,6.2449,1.0634,0.0554,0.3003,1,Distracted
0.0885,0.1382,0.0322,0.5581,40.9248,20.1641,-0.1494,0.0103,0.3878,3,Absent
0.1635,0.2293,0.1636,0.5389,11.2199,15.6207,5.9391,0.0675,0.0951,2,Drowsy
0.2161,0.3396,0.3519,0.3726,30.9706,-1.5463,-1.3941,0.0,0.3393,1,Distracted
0.0358,0.1029,0.0503,0.5361,13.2415,10.019,4.0531,0.0742,0.5272,3,Absent
0.1479,0.2001,0.1812,0.4333,5.1699,12.7303,7.3412,0.0619,0.1528,2,Drowsy
0.1776,0.163,0.1708,0.4236,8.4635,-0.8641,4.1239,0.0449,0.0959,2,Drowsy
0.1946,0.1803,0.1871,0.3812,1.5512,3.3549,8.5069,0.0381,0.0281,2,Drowsy
0.1175,0.1613,0.1399,0.3833,4.2658,10.8699,12.9023,0.0293,0.111,2,Drowsy
0.0814,0.1239,0.0616,0.6166,21.4227,1.7028,13.1772,0.0481,0.8774,3,Absent
0.2836,0.1858,0.2002,0.59,14.2211,12.0859,3.2943,0.0503,0.0474,2,Drowsy
0.1128,0.0185,0.1298,0.7669,15.1719,64.981,29.9172,0.0215,0.6992,3,Absent
0.1822,0.1265,0.2369,0.5368,15.4414,11.137,-6.4685,0.0707,0.0455,2,Drowsy
0.2111,0.157,0.2496,0.4618,-5.7357,5.9748,-2.0178,0.0718,0.0536,2,Drowsy
0.027,0.1312,0.035,0.7157,18.5489,11.5906,13.766,0.0824,0.3115,3,Absent
0.1833,0.1488,0.2166,0.4647,-3.4832,14.7245,4.8983,0.0591,0.0341,2,Drowsy
0.0297,0.039,0.1016,0.5689,10.7159,7.8176,36.4204,0.0315,0.5603,3,Absent
0.1058,0.1148,0.1194,0.8058,15.7415,39.7709,19.1159,0.0695,0.8264,3,Absent
0.2306,0.1298,0.1193,0.4884,6.3462,-5.8505,5.7976,0.032,0.0477,2,Drowsy
0.2163,0.2002,0.1563,0.467,-0.107,-0.2465,2.3063,0.054,0.0818,2,Drowsy
0.1278,0.0233,0.0891,0.5791,32.6149,8.0317,24.2616,0.0453,0.3626,3,Absent
0.2934,0.2655,0.2265,0.2668,37.8191,6.1242,-4.9923,0.013,0.4955,1,Distracted
0.2788,0.2838,0.282,0.1937,2.6697,-7.3215,6.734,0.0206,0.0627,0,Attentive
0.3126,0.2678,0.2817,0.3045,13.9066,15.7058,-3.7438,0.0708,0.3095,1,Distracted
0.2488,0.2847,0.2676,0.3303,33.1132,9.4107,7.9145,0.0721,0.4388,1,Distracted
0.1656,0.1683,0.1965,0.569,1.7377,13.2375,6.826,0.0576,0.0816,2,Drowsy
0.3181,0.3691,0.263,0.313,12.1715,-3.8137,7.0357,0.0234,0.0432,0,Attentive
0.0546,0.1127,0.1069,0.5686,31.0085,5.847,20.7727,0.0492,0.2731,3,Absent
0.3175,0.297,0.2986,0.2705,1.1514,12.7523,6.1967,0.0287,0.021,0,Attentive
0.2646,0.2434,0.2887,0.1336,32.7885,7.9416,-3.1868,0.0114,0.431,1,Distracted
0.0847,0.081,0.0373,0.6333,13.7287,36.0906,19.5519,0.0417,0.8948,3,Absent
0.3074,0.2862,0.2788,0.2915,-3.8487,3.501,-0.3883,0.0248,0.06,0,Attentive
0.2826,0.2653,0.3213,0.2709,3.8596,5.7116,3.6159,0.0328,0.0888,0,Attentive
0.3247,0.2348,0.2721,0.2883,29.7035,11.0076,3.8738,0.002,0.3681,1,Distracted
0.1495,0.0508,0.0457,0.6403,-3.4086,23.589,5.1504,0.0825,0.436,3,Absent
0.2207,0.2499,0.3332,0.2879,45.6181,30.5125,0.8372,0.028,0.3228,1,Distracted
0.3252,0.2804,0.2888,0.1555,-0.6185,-13.9672,-5.9195,0.0276,0.0736,0,Attentive
0.0298,0.1123,0.0334,0.5675,13.495,30.1161,17.112,0.0506,0.9271,3,Absent
0.3115,0.3042,0.2467,0.2884,4.7232,6.5579,21.6312,0.0,0.1017,0,Attentive
0.2396,0.1741,0.1846,0.6518,-5.5008,17.5299,9.3543,0.0571,0.1317,2,Drowsy
0.0916,0.0913,0.0986,0.7107,59.5275,17.0766,13.0314,0.0129,0.5396,3,Absent
0.2035,0.2089,0.1572,0.4366,-2.9808,3.6128,5.3311,0.03,0.0702,2,Drowsy
0.2848,0.2544,0.3144,0.2542,19.0322,2.29,2.9092,0.0499,0.3458,1,Distracted
0.1535,0.1767,0.2435,0.4601,17.2373,9.7626,2.0646,0.0708,0.0975,2,Drowsy
0.1199,0.195,0.0603,0.5742,-1.0005,37.1077,4.591,0.0389,0.1802,3,Absent
0.3175,0.2932,0.276,0.2314,11.71,16.1921,9.7162,0.0151,0.0164,0,Attentive
0.1931,0.1301,0.164,0.5709,6.5979,8.9525,1.2299,0.0638,0.1465,2,Drowsy
0.1214,0.0012,0.1047,0.4808,22.4136,34.0096,10.9448,0.1007,0.9336,3,Absent
0.2932,0.2957,0.3034,0.2864,8.1008,4.8114,7.9777,0.0048,0.0651,0,Attentive
0.3042,0.2636,0.2775,0.2855,36.2924,19.9822,8.862,0.0715,0.5706,1,Distracted
0.1304,0.0,0.052,0.7023,29.4357,19.9291,15.2139,0.0218,0.07,3,Absent
0.2943,0.3097,0.2713,0.2543,-20.9291,1.6917,-6.1524,0.0321,0.0733,0,Attentive
0.3229,0.3148,0.2517,0.2049,31.5897,25.6779,8.8736,0.0441,0.439,1,Distracted
0.0087,0.0077,0.0477,0.7715,13.9636,12.0559,8.4339,0.0459,0.8904,3,Absent
0.1551,0.1762,0.1801,0.4744,4.2961,4.5831,5.7152,0.0493,0.0494,2,Drowsy
0.2253,0.1243,0.1855,0.44,1.8081,4.7279,5.9063,0.0564,0.0961,2,Drowsy
0.2727,0.2423,0.2137,0.2704,38.9058,20.9958,-8.491,0.0075,0.2919,1,Distracted
0.1244,0.154,0.0202,0.6295,13.4588,32.8319,-13.7273,0.1045,0.5275,3,Absent
0.1938,0.1489,0.2061,0.4765,1.2768,2.3037,3.0756,0.0237,0.0823,2,Drowsy
0.2853,0.3313,0.317,0.3423,7.6714,0.485,4.9533,0.0311,0.0746,0,Attentive
0.3261,0.2596,0.3032,0.3469,-5.0027,-1.7442,4.5695,0.0218,0.0605,0,Attentive
0.27,0.2883,0.2329,0.3909,49.2864,7.9931,2.5718,0.0506,0.5482,1,Distracted
0.3298,0.3194,0.2407,0.3521,5.3622,-2.4355,2.7856,0.0218,0.03,0,Attentive
0.1215,0.0323,0.0489,0.5672,54.7154,27.6229,20.5598,0.061,0.2858,3,Absent
0.3045,0.3231,0.3595,0.2914,12.2787,-0.5418,-3.1293,0.0206,0.0532,0,Attentive
0.2705,0.3018,0.3112,0.2329,4.3637,-3.7391,0.9669,0.0261,0.0547,0,Attentive
0.2496,0.1669,0.1708,0.4731,7.7197,9.8236,-2.4221,0.0463,0.065,2,Drowsy
0.2943,0.2551,0.3341,0.2348,-0.9111,14.1226,-4.2112,0.0087,0.0171,0,Attentive
0.2083,0.1732,0.186,0.3599,1.4472,4.1074,3.497,0.0266,0.0186,2,Drowsy
0.2973,0.2725,0.2632,0.3033,31.7765,-0.8863,21.8082,0.0203,0.1282,1,Distracted
0.0861,0.0112,0.0674,0.6807,8.3675,4.7801,12.5085,0.0181,0.677,3,Absent
0.3002,0.2653,0.2663,0.3981,46.2768,2.394,8.4256,0.0324,0.3892,1,Distracted
0.2983,0.2514,0.3428,0.3727,42.2492,23.6101,5.3887,0.0453,0.4978,1,Distracted
0.3602,0.2761,0.2696,0.2385,34.1816,-4.0672,4.5426,0.0599,0.2889,1,Distracted
0.2375,0.3209,0.243,0.217,24.0837,17.595,1.2993,0.003,0.2894,1,Distracted
0.1092,0.2204,0.1466,0.4263,8.7813,19.6872,-1.3997,0.0311,0.1353,2,Drowsy
0.2941,0.2839,0.2709,0.2301,21.9804,-1.356,7.4314,0.0196,0.0922,1,Distracted
0.2759,0.3448,0.2932,0.2489,-2.9777,-13.9697,6.4202,0.0274,0.0416,0,Attentive
0.2414,0.3159,0.1841,0.3512,41.2548,23.1618,3.8086,0.0,0.393,1,Distracted
0.3223,0.2587,0.2664,0.2126,39.5366,34.5987,9.689,0.0127,0.4636,1,Distracted
0.2013,0.1928,0.1958,0.4763,3.4775,2.7025,6.5807,0.0706,0.06,2,Drowsy
